ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
167,als,Coda_restrictions,"In simple codas, apparently /c h/ do not occur. Biconsonantal codas include /jt, ɾp, ɾf, mp, ls, fk, ps, tk,  kθ, t͡sk, ʒd/. Triconsonantal codas always end in a voiceless sibilant plus /t/, include /pʃt, kst/.",,,
168,als,Onset_restrictions,"Apparently no restrictions for simple onsets. Biconsonantal onsets quite varied, include /t͡ʃc tk ʒb fl tɾ pj zv mp rj/, with voicing mismatches typically avoided. Triconsonantal onsets include /ʃpr, skl, skt, pʃt, ʒvl, ndr, mbl/, Four-consonant onsets include /t͡ʃmpl, zmbr/.",,,
169,als,Syllable_structure_notes,Klippenstein2010 shows that there are some onset clusters not listed by Newmark which occur.,,,Klippenstein2010
170,aly,R,High vowels /i u/ tend to be centralized and preceded by a glide in word-initial (unstressed) position Yallop1977: 25.,,aly-R1,Yallop1977[25]
171,aly,R,Low short vowel /a/ is reduced to mid when occurring word-initially or -finally (and therefore unstressed) Yallop1977: 25.,,aly-R2,Yallop1977[25]
172,aly,R,Low short vowel /a/ is often dropped word-initially (and therefore unstressed) before a single consonant Yallop1977: 28.,,aly-R3,Yallop1977[28]
173,aly,R,"In normal connected speech, short unstressed vowels are often elided altogether before continuants Yallop1977: 27.",,aly-R4,Yallop1977[27]
174,aly,R,"When low short vowel /a/ is dropped in word-initial, unstressed position before a sequence of consonants, the first may become syllabic (results in syllabic nasals, Yallop1977: 19).",,aly-R5,Yallop1977[19]
175,aly,C,Palatal stop /c/ is often realized as affricate [cç] Yallop1977: 21.,,aly-C1,Yallop1977[21]
176,aly,C,Lateral approximants may be realized as fricatives following a sequence of /ij/ or /aj/ and preceding a plosive Yallop1977: 19.,,aly-C2,Yallop1977[19]
177,aly,C,A trill may be realized as palato-alveolar fricative [ʒ] following a dental or alveolar consonant Yallop1977: 19.,,aly-C3,Yallop1977[19]
178,aly,Differences_in_phonological_properties_of_stressed_and_unstressed_syllables,(none),,,
179,aly,Suprasegmentals_notes,Duration is a correlate of stress for only some syllables.,,,
180,aly,Phonetic_correlates_of_stress,Vowel duration (impressionistic),Phonetic_correlates_of_stress-voweldurationimpressionistic,,
181,aly,Phonetic_correlates_of_stress,Pitch (impressionistic),Phonetic_correlates_of_stress-pitchimpressionistic,,
182,aly,Phonetic_correlates_of_stress,Intensity (impressionistic),Phonetic_correlates_of_stress-intensityimpressionistic,,
183,aly,Phonetic_processes_conditioned_by_stress,Vowel reduction,Phonetic_processes_conditioned_by_stress-vowelreduction,,
184,aly,Phonetic_processes_conditioned_by_stress,Consonant allophony in stressed syllables,Phonetic_processes_conditioned_by_stress-consonantallophonyinstressedsyllables,,
185,aly,Stress_placement,Fixed,Stress_placement-fixed,,
186,aly,Tone,No,Tone-no,,
187,aly,Word_stress,Yes,Word_stress-yes,,
188,aly,Other_contrast,N/A,Other_contrast-na,,
189,aly,Sound_inventory_notes,"/ɣ/ doesn’t occur in W. Arrernte, but is retained in Alyawarra Yallop1977: 12.",,,Yallop1977[12]
190,aly,N_consonants,27,,,
191,aly,N_elaborations,2,,,
192,aly,N_vowel_qualities,3,,,
193,aly,Consonant_inventory,/p,Consonant_inventory-2F70,,
194,aly,Consonant_inventory,t̪,Consonant_inventory-74CCAA,,
195,aly,Consonant_inventory,t,Consonant_inventory-74,,
196,aly,Consonant_inventory,ʈ,Consonant_inventory-CA88,,
197,aly,Consonant_inventory,c,Consonant_inventory-63,,
198,aly,Consonant_inventory,k,Consonant_inventory-6B,,
199,aly,Consonant_inventory,p\textsuperscript{m},Consonant_inventory-705C7465787473757065727363726970747B6D7D,,
200,aly,Consonant_inventory,t̪\textsuperscript{n̪},Consonant_inventory-74CCAA5C7465787473757065727363726970747B6ECCAA7D,,
201,aly,Consonant_inventory,t\textsuperscript{n},Consonant_inventory-745C7465787473757065727363726970747B6E7D,,
202,aly,Consonant_inventory,ʈ\textsuperscript{ɳ},Consonant_inventory-CA885C7465787473757065727363726970747BC9B37D,,
203,aly,Consonant_inventory,c\textsuperscript{ɲ},Consonant_inventory-635C7465787473757065727363726970747BC9B27D,,
204,aly,Consonant_inventory,k\textsuperscript{ŋ},Consonant_inventory-6B5C7465787473757065727363726970747BC58B7D,,
205,aly,Consonant_inventory,m,Consonant_inventory-6D,,
206,aly,Consonant_inventory,n̪,Consonant_inventory-6ECCAA,,
207,aly,Consonant_inventory,n,Consonant_inventory-6E,,
208,aly,Consonant_inventory,ɳ,Consonant_inventory-C9B3,,
209,aly,Consonant_inventory,ɲ,Consonant_inventory-C9B2,,
210,aly,Consonant_inventory,ŋ,Consonant_inventory-C58B,,
211,aly,Consonant_inventory,l̪,Consonant_inventory-6CCCAA,,
212,aly,Consonant_inventory,l,Consonant_inventory-6C,,
213,aly,Consonant_inventory,ɭ,Consonant_inventory-C9AD,,
214,aly,Consonant_inventory,ʎ,Consonant_inventory-CA8E,,
215,aly,Consonant_inventory,r,Consonant_inventory-72,,
216,aly,Consonant_inventory,ɻ,Consonant_inventory-C9BB,,
217,aly,Consonant_inventory,w,Consonant_inventory-77,,
218,aly,Consonant_inventory,j,Consonant_inventory-6A,,
219,aly,Consonant_inventory,ɣ̞/,Consonant_inventory-C9A3CC9E2F,,
220,aly,Vowel_inventory,/i,Vowel_inventory-2F69,,
221,aly,Vowel_inventory,a,Vowel_inventory-61,,
222,aly,Vowel_inventory,u,Vowel_inventory-75,,
223,aly,Vowel_inventory,iː,Vowel_inventory-69CB90,,
224,aly,Vowel_inventory,uː/,Vowel_inventory-75CB902F,,
225,aly,Diphtong_inventory,/ai,Diphtong_inventory-2F6169,,
226,aly,Diphtong_inventory,au/,Diphtong_inventory-61752F,,
227,aly,Contrastive_length,Some,Contrastive_length-some,,
228,aly,Contrastive_nasalization,None,Contrastive_nasalization-none,,
229,aly,Place,Bilabial,Place-bilabial,,
230,aly,Place,Dental,Place-dental,,
231,aly,Place,Alveolar,Place-alveolar,,
232,aly,Place,Retroflex,Place-retroflex,,
233,aly,Place,Palatal,Place-palatal,,
234,aly,Place,Velar,Place-velar,,
235,aly,Elaboration,Nasal release,Elaboration-nasalrelease,,
236,aly,Elaboration,Retroflex,Elaboration-retroflex,,
237,aly,Manner,Stop,Manner-stop,,
238,aly,Manner,Nasal,Manner-nasal,,
239,aly,Manner,Trill,Manner-trill,,
240,aly,Manner,Central approximant,Manner-centralapproximant,,
241,aly,Manner,Lateral approximant,Manner-lateralapproximant,,
242,aly,Predictability_of_syllabic_consonants,Varies with VC sequence,,,
243,aly,Size_of_maximal_word_marginal_sequences_with_syllabic_obstruents,N/A,,,
244,aly,Complexity_category,Moderately Complex,Complexity_category-moderatelycomplex,,
245,aly,Onset_obligatory,No,Onset_obligatory-no,,
246,aly,Coda_obligatory,No,Coda_obligatory-no,,
247,aly,Size_of_maximal_coda,1,,,
248,aly,Size_of_maximal_onset,2,,,
249,aly,Syllabic_consonant_patterns,Nasal,Syllabic_consonant_patterns-nasal,,
250,aly,Vocalic_nucleus_patterns,Short vowels,Vocalic_nucleus_patterns-shortvowels,,
251,aly,Vocalic_nucleus_patterns,Long vowels,Vocalic_nucleus_patterns-longvowels,,
252,aly,Morphological_constituency_of_maximal_syllable_margin,Morpheme-internal (Onset),,,
253,aly,Morphological_pattern_of_syllabic_consonants,N/A,,,
254,aly,Canonical_syllable_structure,(C)(C)V(C),,,Yallop1977[41--45]
255,aly,Coda_restrictions,"Nasals, laterals, and trills most common; less commonly, plosives and nasal-released plosives may occur. There are no word-final codas.",,,
256,aly,Onset_restrictions,"C<sub>1</sub> may be a plosive, nasal-released plosive, or nasal. C₂ is always /w/.",,,
257,aly,Syllable_structure_notes,"The sequence /ŋkw/ seems to occur invariably as an onset cluster in the word *ŋkwaɭa* ‘sugar, sweetness’; however this is only true phrase-initially. In connected speech when following another word, words without an initial vowel always occur with a linking vowel (quality determined by initial consonant), which alters the syllable structure Yallop1977: 28--30. Since the 3-C onset seems to be a very marginal pattern, I take the canonical syllable structure of the language to be consistent with the (C)(C)V(C) pattern reported by Yallop later in the text.",,,Yallop1977[28--30]
258,amp,R,Tense high front vowel /i/ is optionally realized as lax [ɪ] when occurring after a palatal glide /j/ in an unstressed syllable Bruce1984: 37.,,amp-R1,Bruce1984[37]
259,amp,R,A tense mid front vowel /e/ may be realized as lax [ɛ] in unstressed syllables Bruce1984: 38.,,amp-R2,Bruce1984[38]
260,amp,R,Mid back rounded vowel /o/ is shortened when preceded by a velar consonant and followed by an alveolar consonant Bruce1984: 39.,,amp-R3,Bruce1984[39]
261,amp,R,Mid central vowel /ə/ may be realized as high central vowel [ɨ] preceding a consonant-initial stressed syllable Bruce1984: 41.,,amp-R4,Bruce1984[41]
262,amp,C,Alveolars may be realized as palatal or palato-alveolar following a palatal consonant (including glides) Bruce1984: 29.,,amp-C1,Bruce1984[29]
263,amp,C,Fricatives are voiced when occurring after a voiced non-nasal and before a voiced consonant Bruce1984: 25.,,amp-C2,Bruce1984[25]
264,amp,C,A labiovelar approximant is realized as a vocalic offglide [<sup>o</sup>] following a mid or low vowel and preceding a peripheral consonant Bruce1984: 28.,,amp-C3,Bruce1984[28]
265,amp,Differences_in_phonological_properties_of_stressed_and_unstressed_syllables,(none),,,
266,amp,Phonetic_correlates_of_stress,Not described,Phonetic_correlates_of_stress-notdescribed,,
267,amp,Phonetic_processes_conditioned_by_stress,Vowel reduction,Phonetic_processes_conditioned_by_stress-vowelreduction,,
268,amp,Stress_placement,Weight-sensitive,Stress_placement-weightsensitive,,
269,amp,Tone,No,Tone-no,,
270,amp,Word_stress,Yes,Word_stress-yes,,
271,amp,Synthetic_index,2.5,,,
272,amp,Synthetic_index_n_morphemes,1264,,,
273,amp,Synthetic_index_n_words,502,,,
274,amp,Text,“The spirit who turned into an animal” Bruce1984: 323--331,,,Bruce1984[323--331]
275,amp,Other_contrast,N/A,Other_contrast-na,,
276,amp,Sound_inventory_notes,"For affricates, SIL OPD gives only /d͡ʑ/. /ɨ/ included in Bruce1984, but not EdmistonEdmiston2003.",,,Bruce1984;EdmistonEdmiston2003
277,amp,N_consonants,18,,,
278,amp,N_elaborations,2,,,
279,amp,N_vowel_qualities,7,,,
280,amp,Consonant_inventory,/p,Consonant_inventory-2F70,,
281,amp,Consonant_inventory,b,Consonant_inventory-62,,
282,amp,Consonant_inventory,t,Consonant_inventory-74,,
283,amp,Consonant_inventory,d,Consonant_inventory-64,,
284,amp,Consonant_inventory,k,Consonant_inventory-6B,,
285,amp,Consonant_inventory,ɡ,Consonant_inventory-C9A1,,
286,amp,Consonant_inventory,t͡ʃ,Consonant_inventory-74CDA1CA83,,
287,amp,Consonant_inventory,d͡ʒ,Consonant_inventory-64CDA1CA92,,
288,amp,Consonant_inventory,ɸ,Consonant_inventory-C9B8,,
289,amp,Consonant_inventory,s,Consonant_inventory-73,,
290,amp,Consonant_inventory,ʃ,Consonant_inventory-CA83,,
291,amp,Consonant_inventory,x,Consonant_inventory-78,,
292,amp,Consonant_inventory,m,Consonant_inventory-6D,,
293,amp,Consonant_inventory,n,Consonant_inventory-6E,,
294,amp,Consonant_inventory,ɲ,Consonant_inventory-C9B2,,
295,amp,Consonant_inventory,ɾ,Consonant_inventory-C9BE,,
296,amp,Consonant_inventory,w,Consonant_inventory-77,,
297,amp,Consonant_inventory,j/,Consonant_inventory-6A2F,,
298,amp,Vowel_inventory,/i,Vowel_inventory-2F69,,
299,amp,Vowel_inventory,e,Vowel_inventory-65,,
300,amp,Vowel_inventory,ɨ,Vowel_inventory-C9A8,,
301,amp,Vowel_inventory,ə,Vowel_inventory-C999,,
302,amp,Vowel_inventory,a,Vowel_inventory-61,,
303,amp,Vowel_inventory,o,Vowel_inventory-6F,,
304,amp,Vowel_inventory,u/,Vowel_inventory-752F,,
305,amp,Diphtong_inventory,/ai,Diphtong_inventory-2F6169,,
306,amp,Diphtong_inventory,ɨi,Diphtong_inventory-C9A869,,
307,amp,Diphtong_inventory,ui,Diphtong_inventory-7569,,
308,amp,Diphtong_inventory,oi,Diphtong_inventory-6F69,,
309,amp,Diphtong_inventory,au/,Diphtong_inventory-61752F,,
310,amp,Contrastive_length,None,Contrastive_length-none,,
311,amp,Contrastive_nasalization,None,Contrastive_nasalization-none,,
312,amp,Place,Bilabial,Place-bilabial,,
313,amp,Place,Alveolar,Place-alveolar,,
314,amp,Place,Palato-alveolar,Place-palatoalveolar,,
315,amp,Place,Velar,Place-velar,,
316,amp,Elaboration,Voiced fricative/affricate,Elaboration-voicedfricativeaffricate,,
317,amp,Elaboration,Palato-alveolar,Elaboration-palatoalveolar,,
318,amp,Manner,Stop,Manner-stop,,
319,amp,Manner,Affricate,Manner-affricate,,
320,amp,Manner,Fricative,Manner-fricative,,
321,amp,Manner,Nasal,Manner-nasal,,
322,amp,Manner,Flap/Tap,Manner-flaptap,,
323,amp,Manner,Central approximant,Manner-centralapproximant,,
324,amp,Voicing_contrasts,Obstruents,Voicing_contrasts-obstruents,,
325,amp,Predictability_of_syllabic_consonants,Predictable from word/consonantal context,,,
326,amp,Size_of_maximal_word_marginal_sequences_with_syllabic_obstruents,N/A,,,
327,amp,Complexity_category,Highly Complex,Complexity_category-highlycomplex,,
328,amp,Onset_obligatory,No,Onset_obligatory-no,,
329,amp,Coda_obligatory,No,Coda_obligatory-no,,
330,amp,Size_of_maximal_coda,3,,,
331,amp,Size_of_maximal_onset,3,,,
332,amp,Syllabic_consonant_patterns,Nasal,Syllabic_consonant_patterns-nasal,,
333,amp,Vocalic_nucleus_patterns,Short vowels,Vocalic_nucleus_patterns-shortvowels,,
334,amp,Vocalic_nucleus_patterns,Diphthongs,Vocalic_nucleus_patterns-diphthongs,,
335,amp,Morphological_constituency_of_maximal_syllable_margin,"Morpheme-internal (Onset), Both patterns (Coda)",,,
336,amp,Morphological_pattern_of_syllabic_consonants,Lexical items,,,
337,amp,Canonical_syllable_structure,(C)(C)(C)V(C)(C)(C),,,Bruce1984;EdmistonEdmiston2003
338,amp,Coda_restrictions,"It seems there are some restrictions on simple codas, including /b ɡ w j/. Biconsonantal codas include /nt, ɾt, sɾ, ɾs, ɡt/. Triconsonantal codas include /ɲɲt͡ʃ ndt mbt/.",,,
339,amp,Onset_restrictions,"No restrictions on simple onsets. Biconsonantal onsets include /sk tw ɡw ʃw kɾ pk/. Triconsonantal onsets include /tkm, tkb, pɾt, tkm, kɾp, bɾb, mxt/.",,,
340,amp,Syllable_structure_notes,"EdmistonEdmiston2003 list some larger onsets, e.g. /kmbɾ/, and vowelless words, e.g. /kpt/. Unclear whether forms have alternate forms with epenthetic vowel or if these are fully regular patterns. Syllabification in Bruce1984 does give three-obstruent onset (*jakˈtkbətkɨkɨbət* ‘to get and mash’, p. 60). Analysis of syllable structure dependent on analysis/status of high central vocoid /ɨ/. Bruce discusses possible history of this vowel and development of some of these clusters (Bruce1984: 69--70).",,,Bruce1984;Bruce1984[69--70];EdmistonEdmiston2003
341,aot,R,Vowels /i a o/ may be realized as [ɪ ɑ ɔ] in closed syllables (VanBreugel2008: 53).,,aot-R1,VanBreugel2008[53]
342,aot,R,"The vowel /e/ has a free variant [ɛ], especially word-finally (VanBreugel2008: 53).",,aot-R2,VanBreugel2008[53]
